DataSource,tblName,tblObjectId,tblCreateDate,tblModifyDate,colName,colObjectId,colColumnId,colUserTypeId,colMaxLength,colIsNullable,colIsIdentity
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_16,4663560,20,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_17,4663560,21,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_18,4663560,22,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_19,4663560,23,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_20,4663560,24,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_21,4663560,25,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_22,4663560,26,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_23,4663560,27,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_24,4663560,28,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_25,4663560,29,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_26,4663560,30,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_27,4663560,31,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_28,4663560,32,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_29,4663560,33,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_DATA_DESCR_30,4663560,34,167,255,1,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,MR_PRINT_KEY,4663560,1,56,4,0,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,SECTION_KEY,4663560,3,56,4,0,0
fakesms,MR_PRINT_STU_COMM,4663560,2007-05-22 11:33:48,2013-03-10 20:28:26,STUDENT_ID,4663560,2,175,10,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,ACTIVE,5925626,6,175,1,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,CHANGE_DATE_TIME,5925626,14,61,8,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,CHANGE_UID,5925626,15,167,20,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,COURSESEARCH,5925626,12,175,1,1,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,DESCRIPTION,5925626,4,167,255,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,DISTRICT,5925626,1,56,4,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,DISTRICTSEARCH,5925626,11,175,1,1,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,DOWNLOAD_TYPES,5925626,10,167,50,1,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,RECORD_TYPE,5925626,3,167,10,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,SORTORDER,5925626,8,56,4,1,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,STAFFSEARCH,5925626,13,175,1,1,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,STATE,5925626,2,175,2,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,STUDENTSEARCH,5925626,7,175,1,0,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,SUBMISSIONS,5925626,9,167,50,1,0
fakesms,STATETB_RECORD_TYPES,5925626,2018-07-02 16:23:37,2019-10-26 08:55:52,TABLE_NAME,5925626,5,167,50,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,BUILDING,7865478,6,56,4,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,CHANGE_DATE_TIME,7865478,30,61,8,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,CHANGE_UID,7865478,31,167,20,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,CMP_OTHER,7865478,28,167,255,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,DISTRICT,7865478,1,56,4,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EARLY_INTERV_SERV,7865478,25,175,1,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EDD_30_DAY_CODE,7865478,19,167,5,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EDD_3RD_DOB_CODE,7865478,21,167,5,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EDD_OT_REASON,7865478,20,167,255,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EDD3_OT_REASON,7865478,22,167,255,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,ELIGIBILITY_DET_DATE,7865478,18,61,8,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,ELL,7865478,10,175,1,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EVAL_DATE,7865478,15,61,8,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EVAL_OT_REASON,7865478,17,167,255,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,EVAL_REASON,7865478,16,167,5,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,PARENT_EVAL_DATE,7865478,14,61,8,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,PARENT_PLACE_DATE,7865478,26,61,8,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,PART_C_B_CONCURRENT,7865478,12,175,1,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,PRIVATE_SCHOOL,7865478,8,175,1,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,PRIVATE_SCHOOL_NAME,7865478,9,167,255,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,REF_COMPLETE,7865478,29,175,1,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,REFERRAL_DATE,7865478,13,61,8,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,REFERRAL_ID,7865478,5,56,4,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,RESIDENT_LEA,7865478,7,167,8,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,RFC_REASON,7865478,27,167,5,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,SCHOOL_YEAR,7865478,2,52,2,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,SPED_PLACEMENT,7865478,24,175,1,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,STUDENT_ID,7865478,4,175,10,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,SUMMER_SCHOOL,7865478,3,175,1,0,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,TEMP_IEP_3RD_BDAY,7865478,23,175,1,1,0
fakesms,ARTB_SE_REFERRAL,7865478,2013-02-26 12:35:58,2017-09-02 14:36:44,TRANS_PART_C,7865478,11,175,1,1,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,ACTIVITY_CODE,10833684,4,175,5,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,BUILDING,10833684,3,56,4,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,CHANGE_DATE_TIME,10833684,12,61,8,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,CHANGE_UID,10833684,13,167,20,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,CURRENT_ENROLLMENT,10833684,8,52,2,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,DESCRIPTION,10833684,5,167,255,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,DISTRICT,10833684,1,56,4,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,EXCEED_MAXIMUM,10833684,9,175,1,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,MAX_ENROLLMENT,10833684,7,52,2,1,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,MODERATOR,10833684,6,175,10,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,ROW_IDENTITY,10833684,11,127,8,0,1
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,SCHOOL_YEAR,10833684,2,52,2,0,0
fakesms,REG_ACTIVITY_HDR,10833684,2020-12-21 15:29:06,2020-12-21 15:29:26,STATE_CODE_EQUIV,10833684,10,167,20,1,0
fakesms,DISCTB_INJURY,11797237,2011-11-09 22:42:21,2013-03-10 20:28:23,ACTIVE,11797237,5,175,1,0,0
fakesms,DISCTB_INJURY,11797237,2011-11-09 22:42:21,2013-03-10 20:28:23,CHANGE_DATE_TIME,11797237,6,61,8,0,0
fakesms,DISCTB_INJURY,11797237,2011-11-09 22:42:21,2013-03-10 20:28:23,CHANGE_UID,11797237,7,167,20,0,0
fakesms,DISCTB_INJURY,11797237,2011-11-09 22:42:21,2013-03-10 20:28:23,CODE,11797237,2,175,5,0,0
fakesms,DISCTB_INJURY,11797237,2011-11-09 22:42:21,2013-03-10 20:28:23,DESCRIPTION,11797237,3,167,255,0,0
fakesms,DISCTB_INJURY,11797237,2011-11-09 22:42:21,2013-03-10 20:28:23,DISTRICT,11797237,1,56,4,0,0
fakesms,DISCTB_INJURY,11797237,2011-11-09 22:42:21,2013-03-10 20:28:23,STATE_CODE_EQUIV,11797237,4,175,10,1,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,CHANGE_DATE_TIME,12161622,10,61,8,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,CHANGE_UID,12161622,11,167,20,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,COTEACHER,12161622,9,175,1,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,COURSE_SESSION,12161622,3,52,2,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,DISTRICT,12161622,1,56,4,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,END_DATE,12161622,7,61,8,1,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,PRIMARY_SECONDARY,12161622,8,175,1,1,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,SECTION_KEY,12161622,2,56,4,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,SEQUENCE,12161622,6,52,2,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,STAFF_ID,12161622,4,175,10,0,0
fakesms,SCHD_MS_STAFF_DATE,12161622,2018-07-02 16:23:20,2018-07-02 16:23:20,START_DATE,12161622,5,61,8,0,0
fakesms,SIF_REQUEST_QUEUE,12331604,2007-05-22 11:34:34,2018-07-02 16:23:19,AGENT_ID,12331604,3,167,50,0,0
fakesms,SIF_REQUEST_QUEUE,12331604,2007-05-22 11:34:34,2018-07-02 16:23:19,CHANGE_DATE_TIME,12331604,5,61,8,0,0
fakesms,SIF_REQUEST_QUEUE,12331604,2007-05-22 11:34:34,2018-07-02 16:23:19,CHANGE_UID,12331604,6,167,20,0,0
fakesms,SIF_REQUEST_QUEUE,12331604,2007-05-22 11:34:34,2018-07-02 16:23:19,DISTRICT,12331604,2,56,4,0,0
fakesms,SIF_REQUEST_QUEUE,12331604,2007-05-22 11:34:34,2018-07-02 16:23:19,MESSAGE_ID,12331604,1,175,32,0,0
fakesms,SIF_REQUEST_QUEUE,12331604,2007-05-22 11:34:34,2018-07-02 16:23:19,SIF_EVENT,12331604,4,167,255,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,ACTIVITY_CODE,13711597,4,175,5,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,AND_OR_FLAG,13711597,6,175,1,1,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,BUILDING,13711597,3,56,4,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,CHANGE_DATE_TIME,13711597,12,61,8,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,CHANGE_UID,13711597,13,167,20,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,COLUMN_NAME,13711597,8,175,18,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,DISTRICT,13711597,1,56,4,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,HIGH_VALUE,13711597,11,167,255,1,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,LOW_VALUE,13711597,10,167,255,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,OPERATOR,13711597,9,175,10,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,SCHOOL_YEAR,13711597,2,52,2,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,SEQUENCE_NUM,13711597,5,52,2,0,0
fakesms,REG_ACT_PREREQ,13711597,2007-05-22 11:34:02,2013-03-10 20:28:28,TABLE_NAME,13711597,7,175,18,0,0
fakesms,tmp_medtb_vis_exam_ark,17069680,2018-07-02 16:28:18,2018-07-02 16:28:18,CHANGE_DATE_TIME,17069680,4,61,8,0,0
fakesms,tmp_medtb_vis_exam_ark,17069680,2018-07-02 16:28:18,2018-07-02 16:28:18,CHANGE_UID,17069680,5,167,20,0,0
fakesms,tmp_medtb_vis_exam_ark,17069680,2018-07-02 16:28:18,2018-07-02 16:28:18,CONFIRMED_NORMAL,17069680,3,175,1,1,0
fakesms,tmp_medtb_vis_exam_ark,17069680,2018-07-02 16:28:18,2018-07-02 16:28:18,DISTRICT,17069680,1,56,4,0,0
fakesms,tmp_medtb_vis_exam_ark,17069680,2018-07-02 16:28:18,2018-07-02 16:28:18,FOLLOWUP_CODE,17069680,2,175,10,0,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,BUILDING,22537597,2,56,4,0,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,CHANGE_DATE_TIME,22537597,11,61,8,0,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,CHANGE_UID,22537597,12,167,20,0,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,CONTACT_TYPE1,22537597,5,175,1,1,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,CONTACT_TYPE2,22537597,8,175,1,1,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,DISTRICT,22537597,1,56,4,0,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,EMERGENCY_ATT,22537597,3,175,1,0,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,PHONE1_TYPE1,22537597,6,175,5,1,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,PHONE1_TYPE2,22537597,7,175,5,1,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,PHONE2_TYPE1,22537597,9,175,5,1,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,PHONE2_TYPE2,22537597,10,175,5,1,0
fakesms,ATT_EMERGENCY_CFG,22537597,2016-06-24 10:12:23,2016-06-24 10:12:23,STUDENT_CELL_TYPE,22537597,4,175,5,1,0
fakesms,REG_CONTACT,23357731,2020-12-21 15:29:28,2021-01-24 20:41:21,ACCT_LOCKED,23357731,36,175,1,1,0
fakesms,REG_CONTACT,23357731,2020-12-21 15:29:28,2021-01-24 20:41:21,ACCT_LOCKED_DATE_TIME,23357731,37,61,8,1,0
fakesms,REG_CONTACT,23357731,2020-12-21 15:29:28,2021-01-24 20:41:21,APARTMENT,23357731,14,175,10,1,0
